crop_type,soil_type,region,season,farm_size_acres,temperature_C,rainfall_mm,soil_moisture_percent,humidity_percent,groundwater_availability,irrigation_type
Vegetable,Silty,Arid,Rabi,39.77508234822017,19.57366891551171,15.41798086931147,50.69157844956094,78.11168092384293,Medium,Drip
Vegetable,Loam,Arid,Rabi,10.81470305337536,22.85148919779379,69.96575687755957,79.48147274042107,51.44278784387855,Low,Drip
Barley,Loam,Sub-Humid,Kharif,13.745350731179613,33.879296727363894,692.784854044047,22.620221636371447,38.31532558557838,Medium,Flood
Barley,Sandy,Sub-Humid,Kharif,33.387625892431394,40.945583835413665,447.2775359230007,12.009337928899445,38.7728613567911,Low,Drip
Maize,Clayey Loam,Humid,Kharif,34.93062225055346,40.446894107978636,1076.960684582888,12.086738974845364,76.92591087169305,High,Flood
Cotton,Silty,Arid,Kharif,28.67900409005673,29.078521580500958,63.80121177252324,78.07902129466089,25.647945408640798,High,Drip
Sugarcane,Sandy,Sub-Humid,Rabi,32.25133211104847,19.18790887834843,656.3692844556317,13.539461235077521,35.81684139849478,Medium,Flood
Maize,Sandy,Arid,Zaid,28.255772048747296,35.19923662489256,121.947766650395,17.588382058071012,49.89830293518335,Low,Drip
Wheat,Clayey Loam,Humid,Zaid,44.771936349528296,40.08800497304337,847.0361797097119,79.51259114756317,37.058563728481026,Medium,Flood
Cotton,Clayey Loam,Humid,Zaid,15.094441562549916,30.30061140052307,1001.7190591996596,10.774917463744762,94.24120533367302,Medium,Flood
Wheat,Loam,Arid,Kharif,13.031409108749934,40.88132227757252,127.55625216353937,71.61675014431862,25.222230727053475,Low,Drip
Grapes,Sandy,Arid,Zaid,48.08727580209888,42.5239550264809,5.7394488354032545,26.538113215714066,87.64783024373347,Medium,Drip
Cotton,Clayey Loam,Humid,Zaid,22.016915314771406,38.098858204316414,695.1517177532191,26.247592848565827,79.93468307240903,High,Flood
Wheat,Clay,Sub-Humid,Rabi,8.42249515849262,14.205563267682313,344.85646018159133,24.216774932379387,78.72282637711012,High,Sprinkler
Sugarcane,Clayey Loam,Sub-Humid,Rabi,42.432501695158585,24.80765963743129,335.64493031947336,30.49335318350065,24.256211113241584,Medium,Sprinkler
Cotton,Loam,Semi-Arid,Zaid,31.280695016727602,32.34167183895433,384.3220558593488,69.88940764730853,44.89381512832003,Low,Drip
Rice,Silty,Arid,Kharif,45.67707819743337,38.89850116361681,81.65182446608469,31.16848009815657,46.90249533789136,Medium,Drip
Grapes,Loam,Semi-Arid,Zaid,35.01858587920508,44.77468760453793,170.40319704262868,67.00632360272644,92.6606115694622,High,Drip
Maize,Sandy,Sub-Humid,Kharif,40.69015845918066,34.527176026349125,502.1153477531733,31.57015420541168,41.14328563287033,Medium,Drip
Cotton,Clay,Arid,Zaid,40.30012472569163,32.48682344057487,18.46622842592313,45.32720489709456,76.39140954956477,High,Drip
Wheat,Sandy,Arid,Zaid,39.07537969301759,44.143028768356935,88.04790795802485,54.752161823081785,70.93802162489347,Medium,Drip
Sugarcane,Silty,Humid,Zaid,36.125963713660255,40.93533500870588,1028.1936223355322,49.69780608104086,44.6822924343748,High,Flood
Grapes,Loam,Humid,Rabi,20.20475126889241,11.735578068769957,792.2310244655512,24.939146896064834,46.25233502114267,Medium,Flood
Wheat,Sandy,Arid,Zaid,41.37880356418321,34.203076043380584,122.23550083081676,76.47572270493016,40.80778195972445,High,Drip
Barley,Silty,Arid,Kharif,11.712939470360023,25.570533188326223,87.00410108971562,14.966702243336112,35.36685327307206,Low,Drip
Maize,Clayey Loam,Semi-Arid,Kharif,44.178921650821366,26.06250572065257,312.5464997664152,55.71488839826308,58.95811066818027,Low,Drip
Maize,Clayey Loam,Semi-Arid,Zaid,15.787099114696899,29.347112086175464,134.71880644943212,56.69448310578385,41.62957681966885,Low,Drip
Cotton,Sandy,Arid,Kharif,12.88294820890047,34.95652983455433,64.78701630747028,45.9708354842048,28.298980275764233,Medium,Drip
Cotton,Silty,Sub-Humid,Rabi,40.97330946954711,12.87739645675972,431.1164808279907,38.15671504859495,63.872724942461105,Medium,Sprinkler
Rice,Clayey Loam,Arid,Zaid,36.316695439953676,28.507711106726642,47.03178938125875,75.95481162775968,49.56976603956734,High,Drip
Rice,Sandy,Arid,Rabi,38.60442739932816,21.04505158454491,130.1064320170409,16.302625374104178,31.003060162402157,High,Drip
Maize,Clayey Loam,Humid,Rabi,17.539548740241194,17.814377535114488,601.4399740586925,20.06906017533005,74.2283582615567,Low,Drip
Sugarcane,Silty,Humid,Kharif,37.342789739395336,38.406669554557055,1040.7029063098298,16.53358147086215,53.90194509729381,High,Flood
Vegetable,Clayey Loam,Humid,Zaid,45.003494547543774,28.035214296151928,863.0204145469663,76.93377006711121,89.58096526841047,High,Flood
Grapes,Silty,Sub-Humid,Rabi,9.102127400704662,24.60484536071379,568.7677821543396,52.98594840770918,55.5387900196845,High,Flood
Wheat,Clay,Humid,Zaid,38.815383274879295,40.007372689406786,681.6590925205213,74.62827170064982,25.485234839573266,High,Flood
Maize,Silty,Sub-Humid,Zaid,13.459994093514368,40.91536350873441,417.50294544987867,31.68331600584138,81.28696198711899,Low,Drip
Sugarcane,Clayey Loam,Arid,Zaid,11.325316765824422,37.47903801494975,128.6421964576094,50.582406702897934,63.91858207740231,Medium,Drip
Barley,Clayey Loam,Humid,Rabi,40.84055195161604,12.874418817367872,654.9642251500758,47.025939655527324,75.92165243719342,Low,Drip
Cotton,Silty,Semi-Arid,Zaid,24.780571583130826,42.07656991964308,149.84763848786298,41.33004529134787,30.144140114171332,High,Drip
Cotton,Loam,Sub-Humid,Rabi,25.742151730404117,20.48197999313425,426.75384113874077,69.76113068438633,54.47353244472268,High,Sprinkler
Rice,Clay,Sub-Humid,Kharif,6.413073152066587,27.282243843382975,375.53754914861884,14.129847447715798,71.81952063782072,Medium,Sprinkler
Sugarcane,Clay,Semi-Arid,Zaid,13.4830796469705,44.335756539935524,329.8211412196009,75.967921566455,37.12817151788444,Low,Drip
Barley,Clay,Semi-Arid,Kharif,16.60786730830374,32.61368004994432,174.03796700743243,24.284737765517363,93.38780618454592,Low,Drip
Grapes,Clay,Arid,Zaid,19.619114902000334,37.0327523381724,39.37194936675631,55.99945250752683,53.42665902395603,Low,Drip
Grapes,Clay,Humid,Zaid,18.723980603839202,30.924398290011215,740.7846541487515,15.71430313307221,88.7835330254153,Low,Drip
Wheat,Loam,Humid,Kharif,9.508905766621558,37.28156418731932,1091.607497548464,42.77956566953621,82.00077317895679,High,Flood
Wheat,Loam,Humid,Rabi,4.370710087309182,22.293495110564784,844.2668407724285,25.192602255322477,78.2975822379039,Medium,Flood
Sugarcane,Loam,Sub-Humid,Rabi,45.67721028955147,23.41320140986841,594.0571083681365,40.17937577771983,46.9595955366452,High,Flood
Grapes,Sandy,Sub-Humid,Rabi,29.266832232169914,24.30538377298908,486.2005166004334,46.640852588098625,24.63505689443675,High,Drip
Vegetable,Clay,Humid,Kharif,4.088587757139638,39.37630625337775,953.1086766900669,45.47269200383926,61.97549604268923,High,Flood
Barley,Clayey Loam,Semi-Arid,Zaid,12.987259633247854,33.27289662283786,263.58078952738566,67.32668898334313,89.59434561242222,Low,Drip
Vegetable,Silty,Humid,Zaid,11.195557973748683,43.66711729785935,661.0250775684244,76.83210005377029,79.84725973600086,High,Flood
Sugarcane,Clayey Loam,Humid,Zaid,26.25497173808297,39.20481485077433,723.677694678192,52.934555292864026,22.33554530917681,Medium,Flood
Cotton,Clay,Humid,Kharif,27.751898666945085,30.777310008776546,800.4927596428312,71.02583265931976,79.11300645962501,Medium,Flood
Cotton,Silty,Humid,Kharif,12.793058031554658,28.627470379277916,800.6061973644935,42.561638341117195,78.68470061759474,Medium,Flood
Maize,Sandy,Sub-Humid,Zaid,41.17230562024892,31.879339940280442,647.7635246801761,48.55235366099727,50.308665724121035,High,Flood
Rice,Loam,Sub-Humid,Rabi,33.91491948355969,18.514729229326026,329.06496066181097,57.654363550307615,92.70592830271232,High,Sprinkler
Vegetable,Clayey Loam,Arid,Zaid,10.487077599664168,44.19758743456743,68.66440791919224,33.765484722018755,76.95490964935928,Medium,Drip
Vegetable,Sandy,Semi-Arid,Rabi,40.419688221528986,14.390267331482892,317.59312661700494,76.23684732175978,47.738833221871914,Medium,Drip
Vegetable,Sandy,Sub-Humid,Kharif,28.302354887875826,41.824950174630956,436.5461659884014,40.94290300662729,60.8562919293054,High,Drip
Cotton,Clayey Loam,Humid,Rabi,33.220710138109574,21.448513538434682,641.8869992066735,34.323950570500784,59.36335116229138,Medium,Flood
Rice,Sandy,Sub-Humid,Rabi,19.80525371539149,24.807187377622952,596.6398133957374,70.44481690309837,49.85777507438952,High,Flood
Wheat,Sandy,Humid,Zaid,49.91900668735288,37.34158430880366,628.6040590500393,62.611167202428796,37.26743414560384,Low,Drip
Barley,Clay,Humid,Rabi,11.316532640221824,13.132294371666127,906.7445560278413,41.208052721219495,76.55406995415046,High,Flood
Sugarcane,Clay,Sub-Humid,Rabi,7.683775504881434,17.492980175332313,577.8724608033256,17.156323390675077,87.90322456197823,Medium,Flood
Cotton,Sandy,Humid,Kharif,42.98674897466683,44.09895273943378,661.305879544202,22.066652896856098,69.46169010087124,Medium,Flood
Rice,Clay,Semi-Arid,Rabi,4.07023129122065,15.910956242218326,317.0497415760966,47.01276110654472,43.86201085662958,High,Sprinkler
Vegetable,Silty,Arid,Zaid,24.868066757832445,39.91264667795815,142.23922859916536,39.353796864666734,61.32377361486843,Medium,Drip
Cotton,Clay,Arid,Kharif,11.714302137587504,36.34502209757289,44.430335065442215,20.552084658018686,51.948613329347225,High,Drip
Wheat,Loam,Sub-Humid,Kharif,12.933476540495779,28.450850515272187,420.9130833634261,47.32115509557336,61.99682465637587,Low,Drip
Barley,Clay,Semi-Arid,Zaid,24.95579644300519,40.527339945028885,121.54397919043701,32.14912861777864,94.45968011404902,Medium,Drip
Sugarcane,Clayey Loam,Semi-Arid,Rabi,29.396010233972348,10.16945540393679,111.22155671265944,32.40914615520856,72.74871548535174,High,Drip
Vegetable,Silty,Sub-Humid,Kharif,1.1679170390343416,39.4202924231716,650.0893860711969,20.139689642401688,40.17806363944272,High,Flood
Sugarcane,Silty,Semi-Arid,Kharif,31.65190711056293,44.45917377701031,335.142328366318,70.90984940231803,45.77925055467012,Low,Drip
Wheat,Loam,Arid,Kharif,49.694110488734644,35.771620492226745,35.43009344448308,78.03048936274244,53.91390647192934,Medium,Drip
Grapes,Loam,Arid,Kharif,25.72844660849489,36.837782204052765,137.619547548507,68.49632351433989,86.71207839123164,Low,Drip
Barley,Sandy,Sub-Humid,Rabi,46.77550285209904,18.179040080416733,628.66235855377,72.81221700996927,59.72571888543248,High,Flood
Wheat,Sandy,Arid,Zaid,40.03868125151803,39.363689307495,39.89470578404885,38.60854575245375,21.1688553817502,Low,Drip
Rice,Sandy,Arid,Rabi,32.49687574354879,12.212000601996849,101.15911893596771,30.068088647002046,80.27185991440531,High,Drip
Cotton,Silty,Humid,Rabi,18.44841117357729,12.275952958640561,769.7206717112883,37.60989775080813,60.299463650981615,High,Flood
Vegetable,Loam,Semi-Arid,Rabi,9.17097957039999,10.423679029623356,317.4166056420479,43.2808792496679,93.19443184015331,Medium,Sprinkler
Grapes,Clayey Loam,Arid,Zaid,46.36242152497325,43.094005079726415,54.9828596662811,65.89182528520655,76.7852008801363,Low,Drip
Rice,Clayey Loam,Humid,Kharif,45.36373712838032,25.884651203185584,850.8587097389188,56.83573033739002,81.00959889928318,Low,Drip
Barley,Sandy,Semi-Arid,Zaid,36.48692525687914,36.765786000402485,146.369038546144,46.42586220796044,55.441118282779755,Low,Drip
Wheat,Sandy,Semi-Arid,Rabi,9.266043236390843,10.677750882715337,169.51703232577142,38.53534877970794,22.233607540813647,Medium,Drip
Maize,Loam,Sub-Humid,Rabi,14.830923191667628,12.84931339679586,424.75874689218546,48.08293875835065,21.58108246407449,Medium,Sprinkler
Vegetable,Sandy,Sub-Humid,Zaid,0.5074839198860783,28.05568535908442,674.2124437691617,61.77176232153523,55.71895403635642,Low,Drip
Wheat,Silty,Arid,Rabi,40.28346542993432,22.167706395185753,71.77860028075986,29.38613668048681,70.59776448711514,High,Drip
Barley,Sandy,Semi-Arid,Kharif,46.266270516448806,42.59484908190001,180.48419253725808,17.674566587848126,63.03096232964237,Low,Drip
Maize,Clayey Loam,Semi-Arid,Zaid,28.832386566822763,43.75095012738614,379.35488774530967,61.70982241988971,80.37077394799888,High,Sprinkler
Wheat,Silty,Arid,Kharif,26.659880240335863,31.732654838706896,129.34838121046266,32.24684356112044,74.65951187406316,High,Drip
Maize,Clay,Semi-Arid,Zaid,31.050169808131667,39.719176988463346,276.08158878376355,15.881966913564513,82.2166448059055,Medium,Drip
Cotton,Sandy,Arid,Zaid,48.48796677280726,30.16556507153362,82.10849867111901,40.27331433734783,79.49765278830182,Low,Drip
Barley,Clay,Sub-Humid,Rabi,38.33708522363768,11.433266482726678,452.851853358545,51.59133436755273,73.57924583795779,Low,Drip
Rice,Sandy,Humid,Rabi,20.867026655870315,22.811116196289667,718.769277781323,60.06497845863967,90.8061393781836,Low,Drip
Maize,Clay,Semi-Arid,Zaid,8.79223831642185,31.321191966497064,114.76299101733927,64.06515286736034,32.71805013965168,Medium,Drip
Grapes,Loam,Humid,Rabi,17.330499639270265,20.076171893744377,665.5173974124972,31.075787869665614,52.45256384653226,Low,Drip
Grapes,Clay,Semi-Arid,Zaid,36.05715356137189,36.539664100824794,136.19985645366611,23.687520625585364,61.08517699429496,Medium,Drip
Maize,Loam,Humid,Rabi,4.552284319422174,18.11217020847927,1052.8269979821598,11.44621872125659,77.21784380198905,Low,Drip
Vegetable,Loam,Semi-Arid,Kharif,31.502352355397477,39.215584495095484,305.0703487264412,33.83974240274046,25.791292662044675,Low,Drip
Rice,Clayey Loam,Sub-Humid,Kharif,14.179963012320691,39.520036886710955,360.413400010682,49.613749497297064,65.01051501481219,Low,Drip
Vegetable,Clayey Loam,Semi-Arid,Rabi,29.740687224250717,20.4758361412731,308.72353629100974,13.318873604173397,76.04390564812162,Low,Drip
Barley,Clayey Loam,Semi-Arid,Kharif,6.045469566741164,37.07500370873299,301.03307784647785,19.541716510098837,94.991504909201,High,Sprinkler
Vegetable,Sandy,Arid,Zaid,22.224889289650463,36.18449034407684,74.38662537837273,31.085119828905057,55.685604643304984,Low,Drip
Rice,Loam,Semi-Arid,Rabi,47.23505800710655,12.880262646271017,105.03546149769124,69.44751927680484,34.6548253463464,Medium,Drip
Wheat,Loam,Sub-Humid,Zaid,45.44012020465473,41.75814909871665,571.7518295185358,25.271491416707928,93.15243279674651,Medium,Flood
Barley,Clay,Humid,Zaid,14.628337449572607,41.25426500926215,947.7062137682659,16.007869508172845,63.07728178870099,Low,Drip
Wheat,Sandy,Arid,Rabi,6.320519024520616,18.438973551234806,98.94258683265954,26.002314284470224,51.4751763800828,Low,Drip
Grapes,Loam,Semi-Arid,Kharif,39.38345565753261,43.157713558643,209.401317062121,46.68248820684576,27.04214885119754,Medium,Drip
Cotton,Clayey Loam,Arid,Rabi,48.92077758422689,17.411523320346717,14.012259932770144,65.11816969195402,65.12675626998137,High,Drip
Barley,Loam,Humid,Kharif,26.64111280558226,36.79547307197954,689.1926468224574,76.11756814730522,68.73746352980424,Medium,Flood
Cotton,Silty,Humid,Zaid,37.23314333390989,39.17742454112394,1091.4244185677335,78.5664872427118,49.34560422957813,Medium,Flood
Barley,Silty,Semi-Arid,Kharif,49.64270006654272,30.128383163775517,297.472565479188,33.04620967814023,29.213747111742258,High,Drip
Maize,Clay,Humid,Kharif,22.943261001278334,37.9855245739171,916.8413822923608,71.06147927626503,24.30531004836868,Low,Drip
Sugarcane,Sandy,Sub-Humid,Zaid,46.26205123287375,44.25349365092005,491.9642113968248,52.78859255476969,21.49038710226362,Medium,Drip
Sugarcane,Clay,Semi-Arid,Kharif,41.57780455712229,30.30310729862468,239.03871321189294,25.97593661553621,61.39206846789713,Low,Drip
Rice,Silty,Semi-Arid,Zaid,13.686532046172175,41.94930247052885,103.80560299832062,18.400380208435045,51.27805065121048,High,Drip
Wheat,Clayey Loam,Sub-Humid,Kharif,5.4757922066480225,42.728715873248746,581.5252971641999,26.14436366164296,21.517187026108356,Low,Drip
Rice,Silty,Arid,Rabi,47.611943198453,22.93274659539354,70.21489955026288,33.46061711854366,68.05332913882697,High,Drip
Vegetable,Silty,Arid,Kharif,48.65844768733816,42.984417474510764,141.94278937077647,55.71293037171402,37.45995388081326,Medium,Drip
Maize,Silty,Arid,Zaid,37.0079036678358,44.82794241928884,86.74402493521427,20.609457666217672,26.540289654609037,Low,Drip
Vegetable,Silty,Arid,Kharif,16.94463730150065,26.974468196370665,81.14464026213778,70.24824810883084,87.01454863554146,High,Drip
Wheat,Silty,Humid,Zaid,38.26315894124246,44.82893060544086,784.811525881212,68.11033327482568,38.07995936924797,Medium,Flood
Barley,Clay,Sub-Humid,Kharif,10.65841818622584,27.011672167853785,403.04109321074293,50.008952596912756,45.17512793301938,High,Sprinkler
Grapes,Clay,Arid,Rabi,37.89287476735344,10.221182716909437,99.71644138146323,26.881337739061657,89.16304961857658,High,Drip
Rice,Clayey Loam,Sub-Humid,Zaid,38.67628672393119,33.33090287155862,496.54669224490124,36.73828682726906,46.259917402481236,Medium,Sprinkler
Cotton,Clay,Arid,Rabi,37.000667735649934,24.764084822321728,49.89155449122631,27.390092966216866,37.742245969265895,High,Drip
Cotton,Clay,Humid,Rabi,29.13348482913827,10.69222555473909,818.893548153177,50.63295945699524,71.12795854180314,High,Flood
Barley,Loam,Humid,Zaid,15.453974004359607,43.89971795710677,1017.6904524463678,29.728270810709294,58.475329579253106,Medium,Flood
Vegetable,Sandy,Arid,Zaid,42.503346143355344,35.57611812979558,145.27627387258093,65.64158977884426,53.33945226329572,Medium,Drip
Sugarcane,Clayey Loam,Humid,Zaid,23.507595300182075,29.280007372617554,754.8528405569464,35.20069324001818,73.35326624311477,Low,Drip
Wheat,Clay,Humid,Zaid,46.90536403784795,31.107433024445847,834.8662910166533,37.88710390104501,83.20435982522422,Medium,Flood
Maize,Silty,Arid,Rabi,30.923194558406617,20.20054567384812,139.24109412478262,39.27709773895256,36.88094639245493,Medium,Drip
Vegetable,Loam,Arid,Kharif,7.667380204450696,34.74770840558298,39.28601480348891,65.40722736035384,20.867099007656506,Low,Drip
Cotton,Clayey Loam,Semi-Arid,Zaid,43.978548107954616,38.86104426523478,297.5635930036842,60.802487527026656,44.56169602173307,Low,Drip
Maize,Sandy,Arid,Rabi,26.275940643033117,13.24717985232785,13.776430230748282,27.982525984562542,37.83066368156071,High,Drip
Sugarcane,Clay,Humid,Zaid,34.650260800899396,40.99763480135263,836.07064357929,14.850350745358387,47.00531029500685,High,Flood
Vegetable,Clay,Sub-Humid,Rabi,15.713849570793256,23.026553014339985,418.7580008213869,64.61839770225504,63.29245430449803,Medium,Sprinkler
Grapes,Silty,Semi-Arid,Zaid,9.4494585985391,44.48811003000922,220.44643034223293,33.94679533055594,81.50106870500451,Medium,Drip
Vegetable,Loam,Arid,Kharif,20.766761409406623,38.64796859750375,123.32939928401474,77.87938436303723,22.31707408223796,High,Drip
Barley,Clay,Semi-Arid,Zaid,9.616703289396526,40.182676430997645,288.40733499462317,20.49632598793805,23.58734999023611,High,Drip
Barley,Sandy,Arid,Rabi,35.91323422216502,12.5379829889504,148.96032650182644,58.88530342201186,54.210796363177984,High,Drip
Vegetable,Clayey Loam,Semi-Arid,Kharif,6.5457054782591815,36.04382020746952,194.7125391809035,13.099058326437492,80.17891689272057,High,Drip
Grapes,Silty,Sub-Humid,Zaid,26.70595287073533,30.684418902813313,439.15022531482055,46.38925995072404,64.30771623072278,Medium,Sprinkler
Grapes,Clay,Arid,Kharif,32.324573289377824,26.586878875757165,19.644615016897554,33.90519036574321,43.928641523559165,Low,Drip
Wheat,Sandy,Sub-Humid,Zaid,43.79647066211736,38.698974725886295,581.2501706569415,62.41349066194967,32.129518455268865,Low,Drip
Grapes,Sandy,Humid,Kharif,21.984073367253732,39.98521121389047,931.5527501068436,49.852755345378,32.13543915765518,Medium,Flood
Maize,Loam,Semi-Arid,Rabi,20.87692475632251,19.615630021845774,366.2037152120152,44.00401343172945,72.36429322983355,Medium,Sprinkler
Wheat,Silty,Sub-Humid,Kharif,27.979795976181954,31.881604020386657,612.8204013641421,41.52475256963076,77.0148962421079,High,Flood
Grapes,Clay,Arid,Kharif,7.237723632409671,39.777092267200835,16.487808933830483,76.53270817453857,80.00869966467832,Low,Drip
Maize,Clay,Arid,Rabi,41.56754717141347,22.497129512678836,124.18885773260178,78.46616053183082,24.17772850597429,High,Drip
Wheat,Sandy,Semi-Arid,Zaid,15.054828860000418,38.35340454013503,309.4228318090414,21.427860860477463,37.16117341756497,High,Drip
Grapes,Clay,Sub-Humid,Rabi,19.83042494847203,17.222440140448,419.01000855140893,74.5503347054717,86.45109961151023,Low,Drip
Sugarcane,Clayey Loam,Humid,Kharif,20.232281829010137,35.65665013383614,625.2265563125267,36.672276692686204,46.25675918634611,High,Flood
Wheat,Silty,Sub-Humid,Rabi,24.573130083957786,23.12236432430862,318.7881486603628,27.36088081623704,22.421504554947646,Low,Drip
Cotton,Sandy,Arid,Zaid,49.27104841800348,34.47510375750367,103.773635830072,35.7037065281463,38.334423332766136,High,Drip
Sugarcane,Sandy,Sub-Humid,Zaid,11.157848880349704,36.57963929833831,522.5657318988203,77.85873109938937,92.52834721058117,Medium,Drip
Grapes,Clayey Loam,Humid,Rabi,22.814397425264485,17.45881270123286,749.5845850047913,35.19843658404817,84.7833692568342,Medium,Flood
Vegetable,Loam,Semi-Arid,Kharif,42.95046946051448,29.620213796616955,233.34393439145697,33.66151740904478,86.56181188744733,Medium,Drip
Wheat,Loam,Sub-Humid,Kharif,46.45584802613732,29.74860167055173,427.98756634534857,57.806901209471484,76.71918115956599,High,Sprinkler
Barley,Clay,Arid,Kharif,30.75160780565676,38.94008499022392,23.653891051871184,50.293277369953785,33.69249844291713,High,Drip
Barley,Clayey Loam,Sub-Humid,Zaid,14.18744970114199,41.84917236434729,607.2557463948986,21.03252950038234,35.08758380762838,Low,Drip
Wheat,Silty,Semi-Arid,Rabi,46.87280544810516,17.511933633883935,337.82084331671325,72.88531733479518,55.4936881522516,Medium,Sprinkler
Grapes,Clay,Humid,Zaid,16.86581710957516,33.250759213932746,992.864029603728,47.96243958486106,21.867334997371483,High,Flood
Vegetable,Clay,Humid,Kharif,1.787889991232721,27.93793704695506,1069.293397635544,74.1592384359863,72.41278289359144,High,Flood
Wheat,Clayey Loam,Arid,Kharif,45.423102144858724,44.80018831569381,72.4319774323594,15.041594953086493,34.08377449801464,Medium,Drip
Cotton,Silty,Semi-Arid,Rabi,25.338845860935287,17.996201157171107,155.50135085015643,38.999634705856245,60.19403419264789,Low,Drip
Rice,Sandy,Semi-Arid,Rabi,8.682528148856216,24.50958849813551,118.7509832003021,35.22090642537975,55.29705218841921,Low,Drip
Cotton,Clay,Humid,Kharif,11.914554211880809,27.95308523756215,958.7698091797218,37.082397250080106,93.79293080147681,Medium,Flood
Cotton,Clayey Loam,Arid,Kharif,8.463523211754033,33.13779270207065,14.120629901966131,31.088905072052125,44.7710827174959,High,Drip
Grapes,Sandy,Arid,Rabi,27.824571258364294,22.421820192484354,31.607248233030028,45.809631261159495,66.0214985938764,Medium,Drip
Barley,Loam,Sub-Humid,Zaid,31.10320899598035,31.29318345175928,526.9104580820081,46.00075654688341,80.32439417322166,Low,Drip
Sugarcane,Clayey Loam,Humid,Kharif,28.856929647207995,44.26243423191917,795.1465865598853,44.95200994151733,38.5581177021288,Medium,Flood
Wheat,Clay,Arid,Zaid,10.138578884381344,44.64980400215728,79.76769544954102,54.910034245923484,65.70357712052282,Low,Drip
Sugarcane,Sandy,Humid,Kharif,47.563868542160186,25.47100193958103,809.1203551701524,45.09934100907086,72.92254097759587,Low,Drip
Maize,Loam,Arid,Rabi,26.29692676487846,17.400263078244965,88.63987849783432,26.534181804355985,88.4514776384544,Medium,Drip
Maize,Loam,Sub-Humid,Zaid,43.71579058025933,34.869759642576554,614.0785749628684,50.09586578443751,34.36734297815072,Low,Drip
Maize,Sandy,Humid,Zaid,6.845875953530697,35.43699657839366,1054.6390653448489,74.68527531130128,65.10695229228173,High,Flood
Cotton,Clayey Loam,Sub-Humid,Zaid,33.933341289824895,39.59843831670468,585.7058304936345,73.5382684696491,54.265348271304475,Low,Drip
Grapes,Silty,Sub-Humid,Rabi,18.67344035834279,12.770765183145919,384.81380245030124,14.404075555937633,74.77705891522955,Medium,Sprinkler
Rice,Sandy,Sub-Humid,Kharif,47.9607145739544,44.07898977558092,554.6944036158927,14.975432990762805,20.141325871312294,Low,Drip
Vegetable,Clay,Arid,Rabi,8.638098346533905,11.968070354292683,44.01135732896307,33.71727773315243,25.03202690137267,Low,Drip
Vegetable,Silty,Arid,Kharif,29.704829487968517,29.443282655951673,52.17667929250442,11.536179476588968,26.67671145743796,High,Drip
Vegetable,Silty,Sub-Humid,Rabi,10.606548097643664,17.779193973205224,666.3333528965511,38.929640292237366,89.25194540305453,Low,Drip
Vegetable,Loam,Semi-Arid,Kharif,24.27403350823288,39.16416450383171,324.3574263839844,20.628653363865922,39.97826435017198,Low,Drip
Wheat,Loam,Arid,Rabi,25.52826545029857,15.012205545106774,82.42433578375562,75.04004864197606,20.397924784359343,High,Drip
Rice,Sandy,Arid,Rabi,45.20901859212098,18.250104526609995,87.84908034540817,10.457973163522322,62.17104521917362,Medium,Drip
Grapes,Clayey Loam,Sub-Humid,Rabi,44.73439414493912,16.263527568959006,508.32052073541206,79.98725609108907,25.129098348967172,Medium,Sprinkler
Cotton,Clayey Loam,Sub-Humid,Rabi,45.79621799811409,11.10411737093478,425.9833616180346,46.827280889585346,26.75563282119373,High,Sprinkler
Maize,Silty,Semi-Arid,Rabi,46.01352974729558,14.393459953946449,204.2874998911056,66.47481881003125,32.00660987091517,High,Drip
Barley,Clay,Humid,Kharif,4.512554212243821,44.66092188738463,1049.2478516952838,37.83533422933222,42.638079762060286,High,Flood
Barley,Silty,Arid,Zaid,37.51698495884101,32.75691068427074,21.212188915348275,34.0832567956232,35.58761729936359,Medium,Drip
Cotton,Clayey Loam,Arid,Zaid,47.64372969758402,35.18157674556967,37.995730660000646,48.66539962834684,59.89539618981226,Medium,Drip
Grapes,Loam,Semi-Arid,Zaid,7.8790137266613876,44.01277421243827,176.1420716376789,17.777375448258912,69.1002121807373,High,Drip
Cotton,Loam,Arid,Zaid,21.716788002395923,34.70914748485192,39.432472960846304,69.7670977900033,83.85544664754414,Low,Drip
Vegetable,Sandy,Humid,Rabi,25.17273733977758,22.87213495551767,995.5595622782856,73.02738261760753,94.27856197803061,High,Flood
Wheat,Sandy,Humid,Rabi,45.84479893763711,22.76663047142123,1067.0155398541365,42.27216236912554,31.329637876205876,Low,Drip
Grapes,Silty,Humid,Zaid,21.354343990416645,32.84744418157994,661.5430927130237,57.12636494930444,34.04125758162803,Medium,Flood
Grapes,Loam,Humid,Rabi,7.357586575924735,11.150981377791222,892.9781529443553,61.142147504328705,76.77940473294176,High,Flood
Sugarcane,Loam,Sub-Humid,Rabi,30.155397442278332,16.58360005697437,686.0948962892288,52.082981584378665,20.235493734542157,Low,Drip
Cotton,Sandy,Humid,Rabi,40.12429430296779,18.096235883242556,815.2632602035856,67.55681949700603,93.27611401662766,Low,Drip
Vegetable,Silty,Humid,Zaid,19.949538740492002,33.50510323278837,770.3707883217857,15.241699479499914,67.50743551607269,Medium,Flood
Sugarcane,Sandy,Arid,Kharif,37.33280370292851,27.866630708661727,146.79728658322824,48.43705869886629,47.97635566298304,Low,Drip
